"ENG18440_Disraeli" "ENG18450_Disraeli" "ENG18471_Bronte" "ENG18481_Dickens" "ENG18530_Dickens" "ENG18570_Bronte" "ENG18650_Trollope" "ENG18742_Trollope" "ENG18952_Wells" "ENG19090_Wells" "ENG19120_Wells"
"ll" 0.00561675039785315 0.0556312585165831 0.307195232196069 0.0768066316242229 0.0607198056966218 0.0500361372102074 0.12254787899095 0.141266610798515 0.0151901810669583 0.0794786202511524 0.0713375123024182
"last" 0.0586638374886885 0.0731332274880924 0.0887266883182107 0.0742929600437938 0.0814197394568337 0.0922888752988269 0.104243259091036 0.081407877409314 0.142787702029408 0.123553127844973 0.086529760292748
"away" 0.0337005023871189 0.040004500506307 0.0719858037298691 0.117863267437898 0.0919077058953411 0.0600433646522488 0.103002267911381 0.117323117442835 0.112407339895492 0.057802632909929 0.108987866017583
"yet" 0.134177926170936 0.111262517033166 0.0878896440887937 0.0698242105674753 0.0767277544711857 0.137877355868127 0.0933845862690531 0.0646474320603376 0.0972171588285332 0.0325139810118351 0.0640716545679127
"went" 0.0268355852341873 0.0218774612143866 0.0736598921887033 0.0865820211036694 0.0869397217928903 0.0622671929727025 0.11355069293845 0.0957739734227224 0.148863774456192 0.118495397465355 0.121537983922638
"ever" 0.099229257028739 0.0837594229350802 0.0569190076003616 0.0846269432077801 0.092183705012144 0.0622671929727025 0.108276480424915 0.0502813360469292 0.0425325069874833 0.0729758240487854 0.0660532521318687
"why" 0.0449340031828252 0.0868847745371354 0.0803562460240399 0.082113271627351 0.0977036873482005 0.0533718796908879 0.103622763501208 0.0838022267448821 0.0486085794142666 0.0802011531625266 0.0825665651648359
"young" 0.0761381720597872 0.0618819617206936 0.0895637325476278 0.11283592427704 0.117851622874807 0.0644910212931562 0.0446756824675869 0.122111816113971 0.0243042897071333 0.0693631594919149 0.0667137846531874
"shall" 0.0524230037132961 0.0900101261391907 0.163223624736331 0.0580937431921395 0.0808677412232281 0.0778339912158781 0.148918941558623 0.0646474320603376 0.0212662534937416 0.0375717113914539 0.0356687561512091
"head" 0.0380690860298936 0.0606318210798715 0.081193290253457 0.156406231671145 0.121991609626849 0.0511480513704342 0.0341272574405177 0.0718304800670418 0.0698748329080083 0.0484097050620656 0.0435951464070334
"without" 0.119824008487534 0.0881349151779575 0.051059697994442 0.0910507705799878 0.0850077279752705 0.0678267637738367 0.0974178076029325 0.0981683227582904 0.0425325069874833 0.0520223696189361 0.0409530163217586
"night" 0.0361968358972759 0.0612568914002825 0.0870525998593766 0.107529284273912 0.107915654669905 0.0667148496136098 0.0564650986743112 0.193942296181013 0.121521448535667 0.0527449025303103 0.0554847317907697
"quite" 0.0493025868255999 0.0425047817879511 0.04017812301202 0.0902128800531781 0.117023625524398 0.052259965530661 0.0822156656521564 0.0838022267448821 0.0303803621339166 0.0910391468331383 0.0805849676008798
"mind" 0.0723936717945518 0.0556312585165831 0.0627783172062812 0.0720585853056345 0.085835725325679 0.0767220770556513 0.0769414531386218 0.0454926373757931 0.106331267468708 0.0939292784786347 0.128803841657144
"eyes" 0.0293319187443442 0.026878023777675 0.0979341748417986 0.133783187447283 0.0808677412232281 0.0967365319397342 0.0577060898539664 0.0311265413623848 0.106331267468708 0.0802011531625266 0.0825665651648359
"alice" 0 0.00125014064082209 0 0.017037107378464 0 0 0.45016955041992 0 0 0 0.00132106504263737
"take" 0.0380690860298936 0.0731332274880924 0.0962600863829645 0.0832304589964306 0.0894237138441157 0.0778339912158781 0.104863754680864 0.0742248294026098 0.0243042897071333 0.0455195734165691 0.054824199269451
"things" 0.0449340031828252 0.0425047817879511 0.0326447249472662 0.0276503873847202 0.0425038639876352 0.0277978540056708 0.0707364972403459 0.0718304800670418 0.103293231255317 0.276007572144911 0.247039162973189
"tell" 0.0468062533154429 0.0650073133227488 0.102119395988884 0.0614453052993783 0.0684477809671009 0.0422527380886196 0.144885720224743 0.0766191787381779 0.0394944707740916 0.0780335544284042 0.0356687561512091
"through" 0.0274596686117265 0.0493805553124727 0.0719858037298691 0.0902128800531781 0.0872157209096931 0.0567076221715684 0.0623598067776733 0.0694361307314737 0.148863774456192 0.11416019999711 0.084548162728792
"every" 0.120448091865073 0.1075120951107 0.0736598921887033 0.0754101474128733 0.0687237800839037 0.0567076221715684 0.0449859302625007 0.134083562791811 0.0425325069874833 0.0556350341758067 0.097098280633847
"always" 0.0904920897431897 0.0825092822942581 0.0452003883885225 0.0720585853056345 0.0786597482888055 0.0678267637738367 0.082836161241984 0.0694361307314737 0.0303803621339166 0.076588488605656 0.0693559147384621
"something" 0.0511748369582176 0.0687577352452151 0.0426892557002712 0.0525078063467414 0.0701037756679179 0.065602935453383 0.0850078958063806 0.0742248294026098 0.0486085794142666 0.128610858224592 0.133427569306375
"going" 0.0430617530502075 0.05375604755535 0.0744969364181203 0.0804374905737316 0.0811437403400309 0.0255740256852171 0.0881103737555185 0.0742248294026098 0.0486085794142666 0.0932067455672606 0.0786033700369238
"those" 0.103597840671514 0.103136602867823 0.0619412729768641 0.0477597600281531 0.0563038198277766 0.0733863345749708 0.0853181436012944 0.0526756853824973 0.0516466156276583 0.0989870088582535 0.0858692277714293
"seemed" 0.0998533404062783 0.0668825242839819 0.0577560518297787 0.0723378821479044 0.0540958268933539 0.0856173903374659 0.0369194875947419 0.038309589369089 0.2187386073642 0.0881490151876418 0.145317154690111
"herself" 0.0230910849689519 0.0287532347389081 0.0594301402886128 0.0675898358293161 0.0350518878339589 0.0500361372102074 0.186458924743192 0.0287321920268167 0.00303803621339166 0.0195083886071011 0.112290528624177
"lord" 0.370705526258308 0.274405870660449 0.00920748652358791 0.0145234357980349 0.0331198940163391 0.0155667982431756 0.021407097849052 0.0119717466778403 0 0.0411843759483244 0.00924745529846162
"got" 0.0187225013261772 0.0412546411471291 0.0661264941239495 0.0505527284508521 0.0673437844998896 0.0467003947295269 0.075079966369139 0.0933796240871543 0.0759509053347916 0.185690958223147 0.108327333496265
"once" 0.0723936717945518 0.0837594229350802 0.0644524056651153 0.0667519453025064 0.0543718260101568 0.0945127036192806 0.0859386391911219 0.0766191787381779 0.0820269777615749 0.0708082253146631 0.0508610041415389
"look" 0.0299560021218835 0.0306284457001413 0.0828673787122912 0.08490624005005 0.10156767498344 0.0811697336965586 0.0626700545725871 0.0598587333892015 0.0607607242678333 0.0686406265805407 0.0488794065775828
"looked" 0.0624083377539239 0.0556312585165831 0.0627783172062812 0.109763659012071 0.0654117906822698 0.0978484460999611 0.0431244434930179 0.0239434933556806 0.103293231255317 0.070085692403289 0.054824199269451
"people" 0.0436858364277467 0.17314447875386 0.0351558576355175 0.0365878863373571 0.0496798410245087 0.0244621115249903 0.0549138596997422 0.038309589369089 0.139749665816017 0.136558720249707 0.12087745140132
"woman" 0.0355727525197366 0.0425047817879511 0.0217631499648441 0.0985917853212752 0.0869397217928903 0.0389169956079391 0.0890411171402599 0.0335208906979528 0.00911410864017499 0.0426294417710727 0.0706769797810995
"moment" 0.0998533404062783 0.106887024790289 0.030970636488432 0.065076164248887 0.0488518436741002 0.0611552788124757 0.082836161241984 0.0885909254160182 0.0941791226151416 0.057802632909929 0.0495399390989015
"most" 0.121696258620152 0.0956357590228901 0.0318076807178491 0.0620038989839181 0.0607198056966218 0.0811697336965586 0.0555343552895698 0.0143660960134084 0.0820269777615749 0.0773110215170301 0.0640716545679127
"place" 0.0368209192748151 0.0550061881961721 0.0669635383533666 0.0795996000469219 0.0819717376904394 0.0711625062545172 0.058326585443794 0.0909852747515863 0.0789889415481833 0.0932067455672606 0.0416135488430773
"george" 0.00499266702031391 0.0168768986510982 0 0.00195507789588931 0.128063590196511 0.00111191416022683 0.166913313663623 0.0143660960134084 0 0.179910694932154 0.00198159756395606
"found" 0.086123506100415 0.0575064694778163 0.04017812301202 0.0463632758168036 0.0662397880326783 0.0778339912158781 0.0617393111878457 0.0622530827247695 0.133673593389233 0.0852588835421454 0.102382540804397
"looking" 0.0293319187443442 0.0500056256328837 0.0334817691766833 0.109484362169801 0.0999116802826231 0.065602935453383 0.050570390570949 0.0287321920268167 0.0729128691213999 0.0455195734165691 0.0350082236298904
"just" 0.0343245857646582 0.0456301333900064 0.0636153614356983 0.0312812463342289 0.0441598586884522 0.0945127036192806 0.078182444318277 0.153238357476356 0.0516466156276583 0.104044739237872 0.163812065287034
"world" 0.0873716728554935 0.0618819617206936 0.0368299460943516 0.0555800716117104 0.0391918745860013 0.0355812531272586 0.0679442670861217 0.0263378426912487 0.142787702029408 0.130778456958714 0.105024670889671
"indeed" 0.0954847567635036 0.0787588603717918 0.0267854153413466 0.0533456968735511 0.0546478251269596 0.058931450492022 0.0930743384741393 0.0430982880402251 0.0607607242678333 0.0606927645554255 0.0568057968334071
"better" 0.0212188348363341 0.0381292895450738 0.0686376268122008 0.0731757726747141 0.0847317288584677 0.0478123088897537 0.0949358252436221 0.0742248294026098 0.0303803621339166 0.0375717113914539 0.0468978090136268
"says" 0.0106094174181671 0.0156267580102762 0.0234372384236783 0.0586523368766793 0.242879222786487 0.0155667982431756 0.0127201595914657 0.0119717466778403 0.00303803621339166 0.0158957240502305 0.00924745529846162
"myself" 0.026211501856648 0.0287532347389081 0.0962600863829645 0.0483183537126929 0.0963236917641864 0.105631845221549 0.0657725325217251 0.0215491440201125 0.154939846882975 0.100432074681002 0.0158527805116485
"thing" 0.044309919805286 0.0412546411471291 0.0477115210767737 0.0284882779115299 0.0496798410245087 0.0311335964863513 0.0902821083199151 0.146055309469652 0.20051039008385 0.125720726579096 0.104364138368353
"m" 0.0118575841732455 0.0162518283306872 0.162386580506914 0.050832025293122 0.0284279090306911 0.0989603602601879 0.0871796303707771 0.129294864120675 0.0303803621339166 0.100432074681002 0.10040094324044
"another" 0.0592879208662277 0.0593816804390494 0.0719858037298691 0.0614453052993783 0.0786597482888055 0.065602935453383 0.056775346469225 0.105351370764995 0.112407339895492 0.0563575670871808 0.042274081364396
"get" 0.0274596686117265 0.0518808365941168 0.101282351759467 0.0248574189620212 0.0527158313093398 0.058931450492022 0.0834566568318116 0.0933796240871543 0.0637987604812249 0.107657403794743 0.119556386358682
"door" 0.0205947514587949 0.0437549224287732 0.113000970971306 0.105853503220293 0.0811437403400309 0.0845054761772391 0.0403322133387937 0.00957739734227224 0.0516466156276583 0.0404618430369503 0.0297239634593409
"off" 0.0205947514587949 0.0375042192246628 0.106304617135969 0.082113271627351 0.0781077500551998 0.0467003947295269 0.0496396471862076 0.0766191787381779 0.0850650139749666 0.0686406265805407 0.0488794065775828
"men" 0.0917402564982682 0.0937605480616569 0.00920748652358791 0.0265332000156406 0.0264959152130713 0.0222382832045366 0.0989690465775015 0.217885789536693 0.0425325069874833 0.0932067455672606 0.0997404107191217
"done" 0.0318282522545012 0.0387543598654849 0.0518967422238591 0.0533456968735511 0.0637557959814529 0.0355812531272586 0.111689206168967 0.0838022267448821 0.0334183983473083 0.0556350341758067 0.0700164472597808
"love" 0.0343245857646582 0.0262529534572639 0.0753339806475374 0.0502734316085822 0.0482998454404946 0.0500361372102074 0.117273666477416 0.0311265413623848 0.00607607242678333 0.083091284808023 0.0786033700369238
"put" 0.0149780010609417 0.0300033753797302 0.0703117152710349 0.0634003831952676 0.0786597482888055 0.0600433646522488 0.0775619487284494 0.081407877409314 0.103293231255317 0.0650279620236702 0.0475583415349455
"florence" 0 0 0 0.330966758089833 0 0 0.000620495589827595 0 0 0 0.000660532521318687
"while" 0.0505507535806784 0.0606318210798715 0.0970971306123816 0.0611660084571084 0.0734157650695518 0.0822816478567855 0.0499498949811214 0.0574643840536334 0.0546846518410499 0.0361266455687057 0.0482188740562642
"knew" 0.031204168876962 0.0250028128164419 0.0334817691766833 0.0522285095044715 0.0535438286597483 0.0578195363317952 0.127201595914657 0.107745720100563 0.0486085794142666 0.0361266455687057 0.0607689919613192
"yes" 0.0249633351015696 0.0356290082634296 0.0468744768473566 0.0726171789901743 0.0731397659527489 0.0622671929727025 0.0791131877030184 0.0550700347180654 0.00911410864017499 0.0563575670871808 0.0468978090136268
"friend" 0.070521421661934 0.0881349151779575 0.0259483711119296 0.0809960842582714 0.082523735924045 0.0144548840829488 0.0710467450352597 0.0239434933556806 0.0121521448535667 0.00578026329099291 0.0138711829476924
"same" 0.0674010047742378 0.0793839306922029 0.04017812301202 0.070662101094285 0.0750717597703687 0.052259965530661 0.0487089038014662 0.0694361307314737 0.112407339895492 0.0267337177208422 0.0290634309380222
"perhaps" 0.0524230037132961 0.0562563288369942 0.0368299460943516 0.0505527284508521 0.0455398542724663 0.0411408239283927 0.0940050818588807 0.0550700347180654 0.106331267468708 0.0563575670871808 0.0772823049942864
"told" 0.0330764190095797 0.0356290082634296 0.0661264941239495 0.0357499958105474 0.0656877897990726 0.0222382832045366 0.12906308268414 0.0526756853824973 0.0425325069874833 0.0484097050620656 0.0416135488430773
"home" 0.0249633351015696 0.0450050630695953 0.0761710248769545 0.0759687410974132 0.0662397880326783 0.0411408239283927 0.0530523729302594 0.138872261462947 0.01822821728035 0.0455195734165691 0.0667137846531874
"many" 0.0773863388148657 0.0962608293433011 0.0276224595707637 0.067869132671586 0.0775557518215942 0.0444765664090732 0.0449859302625007 0.0454926373757931 0.0243042897071333 0.0419069088596986 0.0284028984167035
"left" 0.0343245857646582 0.0518808365941168 0.0602671845180299 0.0586523368766793 0.0551998233605652 0.0578195363317952 0.0856283913962081 0.0742248294026098 0.0789889415481833 0.0476871721506915 0.0468978090136268
"under" 0.0873716728554935 0.0531309772349389 0.0703117152710349 0.0407773389714056 0.0590638109958048 0.0822816478567855 0.0499498949811214 0.0454926373757931 0.115445376108883 0.0621378303781737 0.0627505895252753
"father" 0.0592879208662277 0.127514345363853 0.107141661365387 0.0578144463498696 0.0394678737028041 0.0233501973647634 0.0648417891369837 0.0263378426912487 0 0.0238435860753457 0.0574663293547258
"let" 0.031204168876962 0.0468802740308285 0.117186192118392 0.062283195826188 0.0527158313093398 0.0311335964863513 0.0741492229843976 0.0430982880402251 0.0303803621339166 0.0556350341758067 0.0502004716202202
"took" 0.0424376696726683 0.0350039379430186 0.0803562460240399 0.0675898358293161 0.0557518215941709 0.0800578195363318 0.0487089038014662 0.0311265413623848 0.0972171588285332 0.0794786202511524 0.0416135488430773
"course" 0.041813586295129 0.0375042192246628 0.0175779288177587 0.0388222610755163 0.0447118569220578 0.0555957080113415 0.115722427502847 0.134083562791811 0.0364564345607 0.0368491784800798 0.0693559147384621
"round" 0.0274596686117265 0.0456301333900064 0.0527337864532762 0.0899335832109082 0.0607198056966218 0.0500361372102074 0.045916673647242 0.0502813360469292 0.1093693036821 0.0476871721506915 0.0376503537151652
"saw" 0.0249633351015696 0.0231276018552087 0.0669635383533666 0.0608867116148385 0.0607198056966218 0.0911769611386001 0.0477781604167248 0.0526756853824973 0.267347186778466 0.0650279620236702 0.0383108862364839
"right" 0.0368209192748151 0.0525059069145279 0.0435262999296883 0.0399394484445959 0.0662397880326783 0.0444765664090732 0.0710467450352597 0.079013528073746 0.0425325069874833 0.0664730278464184 0.06539271961055
"coningsby" 0.675882297874996 0 0 0 0 0 0 0 0 0 0
"heart" 0.0717695884170125 0.0468802740308285 0.0678005825827837 0.0782031158355724 0.0516118348421285 0.078945905376105 0.0524318773404318 0.0359152400335209 0.0121521448535667 0.025288651898094 0.0277423658953849
